,recID,ingredients,tags,allergies,info
35,54edcf676ced6e1f198b4574,rinderhüftsteak salz* pfefferkörner olivenöl* zucker* kartoffeln tomate knoblauch rote zwiebel basilikum ,laktosefrei ,,rinderhüftsteak salz* pfefferkörner olivenöl* zucker* kartoffeln tomate knoblauch rote zwiebel basilikum rinderhüftsteak salz* pfefferkörner olivenöl* zucker* kartoffeln tomate knoblauch rote zwiebel basilikum rinderhüftsteak salz* pfefferkörner olivenöl* zucker* kartoffeln tomate knoblauch rote zwiebel basilikum laktosefrei 
36,54edd0036ced6e38038b456a,"salz* pfefferkörner zitrone parmesan d.o.p. salbei butter* ei* petersilie gemüsebrühe* spinat mehl* muskatnuss, gemahlen ricotta hartweizengrieß ",leichter genuss zeit sparen vegetarisch ,milch weizen ei ,"salz* pfefferkörner zitrone parmesan d.o.p. salbei butter* ei* petersilie gemüsebrühe* spinat mehl* muskatnuss, gemahlen ricotta hartweizengrieß salz* pfefferkörner zitrone parmesan d.o.p. salbei butter* ei* petersilie gemüsebrühe* spinat mehl* muskatnuss, gemahlen ricotta hartweizengrieß salz* pfefferkörner zitrone parmesan d.o.p. salbei butter* ei* petersilie gemüsebrühe* spinat mehl* muskatnuss, gemahlen ricotta hartweizengrieß leichter genuss zeit sparen vegetarisch milch weizen ei milch weizen ei milch weizen ei "
37,54edd06e6ced6e44738b456b,salz* pfefferkörner olivenöl* karotte knoblauch zucchini rote zwiebel rote paprika feta pinienkerne risoni ,vegetarisch ,weizen milch kann spuren von allergenen enthalten ,salz* pfefferkörner olivenöl* karotte knoblauch zucchini rote zwiebel rote paprika feta pinienkerne risoni salz* pfefferkörner olivenöl* karotte knoblauch zucchini rote zwiebel rote paprika feta pinienkerne risoni salz* pfefferkörner olivenöl* karotte knoblauch zucchini rote zwiebel rote paprika feta pinienkerne risoni vegetarisch weizen milch kann spuren von allergenen enthalten weizen milch kann spuren von allergenen enthalten weizen milch kann spuren von allergenen enthalten 
38,54edd1186ced6e78208b456a,salz* pfefferkörner crème fraîche butter* karotte knoblauch brühe thymian baguette lorbeerblatt porree schweinenacken ,,milch weizen sesam ,salz* pfefferkörner crème fraîche butter* karotte knoblauch brühe thymian baguette lorbeerblatt porree schweinenacken salz* pfefferkörner crème fraîche butter* karotte knoblauch brühe thymian baguette lorbeerblatt porree schweinenacken salz* pfefferkörner crème fraîche butter* karotte knoblauch brühe thymian baguette lorbeerblatt porree schweinenacken milch weizen sesam milch weizen sesam milch weizen sesam 
39,54edd1686ced6e1f198b4575,"süßkartoffel grüne bohnen öl* salz* pfefferkörner zucker* karotte gewürzmischung ""linsen-suppe"" zwiebel basmatireis grüner chili joghurt kaffirlimettenblätter kokosraspeln ",vegetarisch ,milch kann spuren von allergenen enthalten ,"süßkartoffel grüne bohnen öl* salz* pfefferkörner zucker* karotte gewürzmischung ""linsen-suppe"" zwiebel basmatireis grüner chili joghurt kaffirlimettenblätter kokosraspeln süßkartoffel grüne bohnen öl* salz* pfefferkörner zucker* karotte gewürzmischung ""linsen-suppe"" zwiebel basmatireis grüner chili joghurt kaffirlimettenblätter kokosraspeln süßkartoffel grüne bohnen öl* salz* pfefferkörner zucker* karotte gewürzmischung ""linsen-suppe"" zwiebel basmatireis grüner chili joghurt kaffirlimettenblätter kokosraspeln vegetarisch milch kann spuren von allergenen enthalten milch kann spuren von allergenen enthalten milch kann spuren von allergenen enthalten "
40,54edd1d96ced6e38038b456b,salz* pfefferkörner olivenöl* kartoffeln tomate zucchini rote zwiebel schmand schnittlauch raclette-käse kleine gewürzgurke ,vegetarisch ,milch senf ,salz* pfefferkörner olivenöl* kartoffeln tomate zucchini rote zwiebel schmand schnittlauch raclette-käse kleine gewürzgurke salz* pfefferkörner olivenöl* kartoffeln tomate zucchini rote zwiebel schmand schnittlauch raclette-käse kleine gewürzgurke salz* pfefferkörner olivenöl* kartoffeln tomate zucchini rote zwiebel schmand schnittlauch raclette-käse kleine gewürzgurke vegetarisch milch senf milch senf milch senf 
41,54edd21e6ced6e44738b456c,rosmarin salz* pfefferkörner olivenöl* zucker* karotte knoblauch zwiebel petersilie brühe braune champignons thymian baguette lorbeerblatt rote linsen tomatenmark perlgraupen staudensellerie weiße riesenbohnen estragon ,vegetarisch ,weizen sesam kann spuren von allergenen enthalten ,rosmarin salz* pfefferkörner olivenöl* zucker* karotte knoblauch zwiebel petersilie brühe braune champignons thymian baguette lorbeerblatt rote linsen tomatenmark perlgraupen staudensellerie weiße riesenbohnen estragon rosmarin salz* pfefferkörner olivenöl* zucker* karotte knoblauch zwiebel petersilie brühe braune champignons thymian baguette lorbeerblatt rote linsen tomatenmark perlgraupen staudensellerie weiße riesenbohnen estragon rosmarin salz* pfefferkörner olivenöl* zucker* karotte knoblauch zwiebel petersilie brühe braune champignons thymian baguette lorbeerblatt rote linsen tomatenmark perlgraupen staudensellerie weiße riesenbohnen estragon vegetarisch weizen sesam kann spuren von allergenen enthalten weizen sesam kann spuren von allergenen enthalten weizen sesam kann spuren von allergenen enthalten 
42,54f82e996ced6e4d468b4567,"öl* salz* pfefferkörner zucker* knoblauch frühlingszwiebel gewürzmischung ""linsen-suppe"" zwiebel basmatireis putenbrust ingwer mandelblättchen passierte tomaten joghurt lauch grüne paprika chili ",,schalenfrüchte milch kann spuren von allergenen enthalten ,"öl* salz* pfefferkörner zucker* knoblauch frühlingszwiebel gewürzmischung ""linsen-suppe"" zwiebel basmatireis putenbrust ingwer mandelblättchen passierte tomaten joghurt lauch grüne paprika chili öl* salz* pfefferkörner zucker* knoblauch frühlingszwiebel gewürzmischung ""linsen-suppe"" zwiebel basmatireis putenbrust ingwer mandelblättchen passierte tomaten joghurt lauch grüne paprika chili öl* salz* pfefferkörner zucker* knoblauch frühlingszwiebel gewürzmischung ""linsen-suppe"" zwiebel basmatireis putenbrust ingwer mandelblättchen passierte tomaten joghurt lauch grüne paprika chili schalenfrüchte milch kann spuren von allergenen enthalten schalenfrüchte milch kann spuren von allergenen enthalten schalenfrüchte milch kann spuren von allergenen enthalten "
43,54f82efd6ced6e83388b456d,"öl* salz* pfefferkörner zitrone butter* olivenöl* kartoffeln knoblauch milch* ei* petersilie mehl* salatherz muskatnuss, gemahlen topinambur schweineschnitzel paniermehl preiselbeeren ",,weizen milch ei kann spuren von allergenen enthalten ,"öl* salz* pfefferkörner zitrone butter* olivenöl* kartoffeln knoblauch milch* ei* petersilie mehl* salatherz muskatnuss, gemahlen topinambur schweineschnitzel paniermehl preiselbeeren öl* salz* pfefferkörner zitrone butter* olivenöl* kartoffeln knoblauch milch* ei* petersilie mehl* salatherz muskatnuss, gemahlen topinambur schweineschnitzel paniermehl preiselbeeren öl* salz* pfefferkörner zitrone butter* olivenöl* kartoffeln knoblauch milch* ei* petersilie mehl* salatherz muskatnuss, gemahlen topinambur schweineschnitzel paniermehl preiselbeeren weizen milch ei kann spuren von allergenen enthalten weizen milch ei kann spuren von allergenen enthalten weizen milch ei kann spuren von allergenen enthalten "
44,54f82f266ced6e51468b4567,öl* salz* pfefferkörner parmesan d.o.p. frischer oregano knoblauch zucchini rote zwiebel gelbe paprika fiorelli ,,milch weizen ,öl* salz* pfefferkörner parmesan d.o.p. frischer oregano knoblauch zucchini rote zwiebel gelbe paprika fiorelli öl* salz* pfefferkörner parmesan d.o.p. frischer oregano knoblauch zucchini rote zwiebel gelbe paprika fiorelli öl* salz* pfefferkörner parmesan d.o.p. frischer oregano knoblauch zucchini rote zwiebel gelbe paprika fiorelli milch weizen milch weizen milch weizen 
45,54f82f986ced6e4d468b4568,"öl* salz* pfefferkörner olivenöl* essig* zucker* knoblauch kirschtomaten zwiebel senf salatmischung birne gratinkäse spätzle, classic sonnenblumenkerne ",,ei weizen milch senf schwefel kann spuren von allergenen enthalten ,"öl* salz* pfefferkörner olivenöl* essig* zucker* knoblauch kirschtomaten zwiebel senf salatmischung birne gratinkäse spätzle, classic sonnenblumenkerne öl* salz* pfefferkörner olivenöl* essig* zucker* knoblauch kirschtomaten zwiebel senf salatmischung birne gratinkäse spätzle, classic sonnenblumenkerne öl* salz* pfefferkörner olivenöl* essig* zucker* knoblauch kirschtomaten zwiebel senf salatmischung birne gratinkäse spätzle, classic sonnenblumenkerne ei weizen milch senf schwefel kann spuren von allergenen enthalten ei weizen milch senf schwefel kann spuren von allergenen enthalten ei weizen milch senf schwefel kann spuren von allergenen enthalten "
46,54f8307d6ced6e51468b4568,salz* pfefferkörner olivenöl* knoblauch schmand schnittlauch thymian gurke rote kartoffeln meerrettich magerquark räucherlachs ,,milch fisch ,salz* pfefferkörner olivenöl* knoblauch schmand schnittlauch thymian gurke rote kartoffeln meerrettich magerquark räucherlachs salz* pfefferkörner olivenöl* knoblauch schmand schnittlauch thymian gurke rote kartoffeln meerrettich magerquark räucherlachs salz* pfefferkörner olivenöl* knoblauch schmand schnittlauch thymian gurke rote kartoffeln meerrettich magerquark räucherlachs milch fisch milch fisch milch fisch 
47,54f830ef6ced6e51468b4569,öl* salz* pfefferkörner karotte tomate knoblauch zwiebel kidneybohnen schmand brühe senf mehl* zuckermais tofu tomatenmark grüne paprika chili brot ,,soja milch weizen senf ,öl* salz* pfefferkörner karotte tomate knoblauch zwiebel kidneybohnen schmand brühe senf mehl* zuckermais tofu tomatenmark grüne paprika chili brot öl* salz* pfefferkörner karotte tomate knoblauch zwiebel kidneybohnen schmand brühe senf mehl* zuckermais tofu tomatenmark grüne paprika chili brot öl* salz* pfefferkörner karotte tomate knoblauch zwiebel kidneybohnen schmand brühe senf mehl* zuckermais tofu tomatenmark grüne paprika chili brot soja milch weizen senf soja milch weizen senf soja milch weizen senf 
48,54f832d66ced6e4d468b4569,grüne bohnen roter chili öl* salz* zucker* karotte zwiebel basmatireis brühe braune champignons limette kokosmilch thai-basilikum gelbe currypaste ,scharf ,kann spuren von allergenen enthalten ,grüne bohnen roter chili öl* salz* zucker* karotte zwiebel basmatireis brühe braune champignons limette kokosmilch thai-basilikum gelbe currypaste grüne bohnen roter chili öl* salz* zucker* karotte zwiebel basmatireis brühe braune champignons limette kokosmilch thai-basilikum gelbe currypaste grüne bohnen roter chili öl* salz* zucker* karotte zwiebel basmatireis brühe braune champignons limette kokosmilch thai-basilikum gelbe currypaste scharf kann spuren von allergenen enthalten kann spuren von allergenen enthalten kann spuren von allergenen enthalten 
49,54f833286ced6e51468b456a,salz* pfefferkörner zitrone olivenöl* getrocknete tomaten petersilie schnittlauch joghurt feta eier gurke filoteig paprikapulver edelsüß schwarzkümmel ,,weizen milch kann spuren von allergenen enthalten ,salz* pfefferkörner zitrone olivenöl* getrocknete tomaten petersilie schnittlauch joghurt feta eier gurke filoteig paprikapulver edelsüß schwarzkümmel salz* pfefferkörner zitrone olivenöl* getrocknete tomaten petersilie schnittlauch joghurt feta eier gurke filoteig paprikapulver edelsüß schwarzkümmel salz* pfefferkörner zitrone olivenöl* getrocknete tomaten petersilie schnittlauch joghurt feta eier gurke filoteig paprikapulver edelsüß schwarzkümmel weizen milch kann spuren von allergenen enthalten weizen milch kann spuren von allergenen enthalten weizen milch kann spuren von allergenen enthalten 
50,5501420b6ced6e75418b456a,"hähnchenbrust zucker* knoblauch frühlingszwiebel gewürzmischung ""linsen-suppe"" basilikum sojasoße rote paprika erdnussbutter braune champignons limette kokosmilch mie-nudeln ",zuerst essen ,weizen erdnüsse soja kann spuren von allergenen enthalten ,"hähnchenbrust zucker* knoblauch frühlingszwiebel gewürzmischung ""linsen-suppe"" basilikum sojasoße rote paprika erdnussbutter braune champignons limette kokosmilch mie-nudeln hähnchenbrust zucker* knoblauch frühlingszwiebel gewürzmischung ""linsen-suppe"" basilikum sojasoße rote paprika erdnussbutter braune champignons limette kokosmilch mie-nudeln hähnchenbrust zucker* knoblauch frühlingszwiebel gewürzmischung ""linsen-suppe"" basilikum sojasoße rote paprika erdnussbutter braune champignons limette kokosmilch mie-nudeln zuerst essen weizen erdnüsse soja kann spuren von allergenen enthalten weizen erdnüsse soja kann spuren von allergenen enthalten weizen erdnüsse soja kann spuren von allergenen enthalten "
51,550142446ced6eb6298b456e,rinderhüftsteak salz* pfefferkörner zitrone crème fraîche karotte brühe senf schalotte kerbel vitelotte kartoffeln ,,milch senf ,rinderhüftsteak salz* pfefferkörner zitrone crème fraîche karotte brühe senf schalotte kerbel vitelotte kartoffeln rinderhüftsteak salz* pfefferkörner zitrone crème fraîche karotte brühe senf schalotte kerbel vitelotte kartoffeln rinderhüftsteak salz* pfefferkörner zitrone crème fraîche karotte brühe senf schalotte kerbel vitelotte kartoffeln milch senf milch senf milch senf 
52,5501439f6ced6e0c138b456e,salz* pfefferkörner crème fraîche tomate knoblauch rucola mozzarella zwiebel brühe risottoreis ,,milch kann spuren von allergenen enthalten ,salz* pfefferkörner crème fraîche tomate knoblauch rucola mozzarella zwiebel brühe risottoreis salz* pfefferkörner crème fraîche tomate knoblauch rucola mozzarella zwiebel brühe risottoreis salz* pfefferkörner crème fraîche tomate knoblauch rucola mozzarella zwiebel brühe risottoreis milch kann spuren von allergenen enthalten milch kann spuren von allergenen enthalten milch kann spuren von allergenen enthalten 
53,550143db6ced6e0a738b4567,salz* pfefferkörner parmesan d.o.p. zucker* knoblauch mandeln zwiebel petersilie brühe zuckerschoten frischkäse frische gnocchi bärlauch ,,milch schalenfrüchte ei weizen ,salz* pfefferkörner parmesan d.o.p. zucker* knoblauch mandeln zwiebel petersilie brühe zuckerschoten frischkäse frische gnocchi bärlauch salz* pfefferkörner parmesan d.o.p. zucker* knoblauch mandeln zwiebel petersilie brühe zuckerschoten frischkäse frische gnocchi bärlauch salz* pfefferkörner parmesan d.o.p. zucker* knoblauch mandeln zwiebel petersilie brühe zuckerschoten frischkäse frische gnocchi bärlauch milch schalenfrüchte ei weizen milch schalenfrüchte ei weizen milch schalenfrüchte ei weizen 
54,550144066ced6e75418b456b,"salz* pfefferkörner parmesan d.o.p. karotte knoblauch zwiebel petersilie joghurt senf thymian baguette kreuzkümmel, gemahlen rote linsen porree staudensellerie krakauer ",,weizen sesam milch senf kann spuren von allergenen enthalten ,"salz* pfefferkörner parmesan d.o.p. karotte knoblauch zwiebel petersilie joghurt senf thymian baguette kreuzkümmel, gemahlen rote linsen porree staudensellerie krakauer salz* pfefferkörner parmesan d.o.p. karotte knoblauch zwiebel petersilie joghurt senf thymian baguette kreuzkümmel, gemahlen rote linsen porree staudensellerie krakauer salz* pfefferkörner parmesan d.o.p. karotte knoblauch zwiebel petersilie joghurt senf thymian baguette kreuzkümmel, gemahlen rote linsen porree staudensellerie krakauer weizen sesam milch senf kann spuren von allergenen enthalten weizen sesam milch senf kann spuren von allergenen enthalten weizen sesam milch senf kann spuren von allergenen enthalten "
55,550144486ced6eb6298b456f,öl* salz* koriander jasminreis essig* zucker* karotte knoblauch cashewkerne sojasoße ingwer erdnussbutter limette kokosmilch chilischote porree pak choi ,,erdnüsse soja weizen schwefel kann spuren von allergenen enthalten ,öl* salz* koriander jasminreis essig* zucker* karotte knoblauch cashewkerne sojasoße ingwer erdnussbutter limette kokosmilch chilischote porree pak choi öl* salz* koriander jasminreis essig* zucker* karotte knoblauch cashewkerne sojasoße ingwer erdnussbutter limette kokosmilch chilischote porree pak choi öl* salz* koriander jasminreis essig* zucker* karotte knoblauch cashewkerne sojasoße ingwer erdnussbutter limette kokosmilch chilischote porree pak choi erdnüsse soja weizen schwefel kann spuren von allergenen enthalten erdnüsse soja weizen schwefel kann spuren von allergenen enthalten erdnüsse soja weizen schwefel kann spuren von allergenen enthalten 
